name,category,address,tel,description
CDC (CABINET DERMATOLOGIQUE DE COTONOU),Dermatologues,"Vons entre la SBEE et Ecobank, 11è Maison à droite N°145, C/1243, Gbèdjromèdé 03 BP 441 Cotonou - Bénin",+2290197192412,"Notre Cabinet est spécialité uniquement dans la Dermatologie-Vénérologie (Maladies et Chirurgie de la Peau, Cuir Chevelu et Ongles, Infections Sexuellement Transmissibles)."
CENTRE MEDICAL LA PROVIDENCE - CMP,Dermatologues,"Rue 12191, Cité Houéyiho 01 BP 1805 Cotonou - Bénin",+2290196855454,
G. HUBERT YEDOMON,Dermatologues,Cotonou - Bénin,Tel:+2290121301478,
AFRICA NATURE MEDECINE,Diététiciens,Zone industrielle Ganhi Cotonou - Bénin,Tel:+2290166557070,"1er Centre de santé & soins naturels énergétiques à Cotonou avec son Institut International de Recherches en Naturopathie et phytothérapie. Nous sommes spécialisés dans le traitement des maladies cachées du foie, le traitement des hépatites virales B&C, les désintoxications alcool/tabac/Stupéfiants, les remises en forme biologique (surpoids, obésité ,diabète),les maladies liées à l'alimentation (hémorroïdes, fièvre typhoïdes, méningite, etc..)"
CABINET GMG LE REPAS QUI GUERRIT,Diététiciens,A côté de l'échangeur Godomey Abomey-Calavi - Bénin,+2290160427768,Cabinet de nutrition
GREEN WORLD,Diététiciens,"Au Feu en Allant Vers l'Eglise Saint François Xavier, Imm Blanc 1er Etage Port-novo - Bénin",+2290167758606,"Détoxification, Conseils diététiques, Bilan de santé"
GROUP RSA KEDI HEALTHCARE,Diététiciens,"Quartier AKONABOÈ, Rue Place de l'Unité GOUDJANOU Constance maison Porto-Novo - Bénin",+2290191923157,Le Groupe RSA KEDI HEALTHCARE est spécialisé dans le domaine de la santé pour le bien-être de l'Homme.
INSTITU NUTRO-DI DIET,Diététiciens,Sur les Pavées Mènontin Cotonou - Bénin,+2290196258608,
NUTRI SANTE PLUS,Diététiciens,Carrefour missité Cotonou - Bénin,+2290190697072,Santé Nutritionnelle
BIO SERVICES BENIN SARL,,Rue 221 Sikècodji - 02 BP 1507 Cotonou - Bénin,+2290153899480,"BIO-SERVICES est spécialisée dans l’importation et la vente et installation des équipements médicaux, consommables biomédicaux et réactifs de laboratoires. Pour ce faire, BIO-SERVICES est agréée par le Ministère de la Santé du Bénin avec à la clef, l’obtention des autorisations ministérielles pour l’importation, la détention et la vente des produits chimiques et réactifs de laboratoire, puis l’importation, la détention et la vente de matériels médicaux délivrées depuis la création de la société..."
KODAMA SERVICE SARL,,2ème rue après l’imprimerie Tounde en venant de l'abattoir Akpakpa - 06 BP 3409 Cotonou - Bénin,+2290197887768,"KODAMA SERVICE SARL est une entreprise béninoise spécialisée dans la distribution, l’installation et la maintenance d’équipements médicaux destinés aux hôpitaux, cliniques, laboratoires, centres de santé et cabinets médicaux à travers tout le Bénin."
YISE SARL,,"Cité Glélé, Winner Chapelle en allant au carrefour akogbato 6 Rue à gauche. Cotonou - Bénin",+2290165954445,"YISE SARL est une entreprise spécialisée dans la vente d’équipements et de consommables médicaux de qualité, destinés aux hôpitaux, cliniques, laboratoires et centres de santé. Nous proposons une large gamme de produits tels que l’alcool tex, les surchaussures, paravents médicaux, autoclaves et civières, répondant aux normes d’hygiène et de sécurité les plus strictes. Avec YISE SARL, vous bénéficiez de solutions fiables et durables pour un environnement médical sain et performant."
BIO-TOBERT,,"600m du carrefour Akossombo venant de la place Etoile rouge vers CFAO Motors, carré 1434 Vêdoko - 07 BP 606 Cotonou - Bénin",+2290195309030,"BIO-TOBERT est une entreprise d'excellence spécialisée dans la distribution, l'installation, la mise en service, la formation des utilisateurs, ainsi que la maintenance des équipements médicotechniques, sans oublier la vente gros et en détail des consommables, incluant les dispositifs médicaux et les réactifs."
MAJESTY SERVICES ET EQUIPMENTS Sarl,,"Quartier Kowegbo, Non loin Ecole les prémices de Avotrou Cotonou - Bénin",+2290197772504,"MAJESTY SERVICES ET EQUIPEMENT est votre guichet unique pour des solutions médicales complètes en Afrique. Nous proposons une large gamme d'équipements médicaux, d'équipements de laboratoire, de consommables médicaux et de services de contrôles analytiques pour répondre à tous vos besoins en matière de sante équipements médicaux, Equipements de laboratoires, Consommables médicaux, contrôles analytiques."
RUBBEN DISTRIBUTION,,"Carrefour agontikon, l'immeuble juste avant la station EWEL, au premier Etage. 07 BP 452 Cotonou - Bénin",,"RUBBEN DISTRIBUTION est un fournisseur spécialisé de consommables médicaux de haute qualité, d' équipements hospitaliers performants et de réactifs de laboratoire fiable. Nous proposons une large gamme de produits pour répondre aux besoins des professionnels de la santé, des établissements hospitaliers et des laboratoires d'analyse."
VIDAL SARL,,"Gbèdjromédé, rue université FOPASE, 2ème rue ā gauche après carrefour J'adore Cotonou - Bénin",+2290166037663,"VIDAL SARL est une entreprise spécialisée dans la fourniture d’équipements médicaux, de solutions d’hygiène et de désinfection, ainsi que de consommables médicaux et de laboratoire. Elle accompagne les professionnels de santé avec du matériel fiable, moderne et conforme aux normes."
ADIMED AFRIQUE SARL,Equipements médicaux,"Cotonou / Fidjrossè-Kpota, Carré N°3905-O - Haie Vive Atlantique Department Cotonou - Bénin",+2290190969127,"Nous sommes spécialisés dans la vente des matériels et équipements médicaux. Vente de matériel médical, pour les professionnels et les particuliers."
ALFATIH SARL,Equipements médicaux,636 Jericho - Houenoussou Littoral Cotonou - Bénin,+2290195068450,
African Ophthalmic Equipment Sa,Equipements médicaux,"Akpakpa, Carre 570 - Missessin Atlantique Department Cotonou - Bénin",+2290196196367,
Bénin Médical Santé,Equipements médicaux,99GW+X74 - Sainte-Rita Littoral Cotonou - Bénin,+2290151486501,
PROMAT-MEDICAL SARL,Equipements médicaux,Rue 1259B - Senade Littoral Cotonou - Bénin,+2290161184580,
2MA GROUP,Equipements médicaux,Üta Abomey-Calavi - Bénin,+2290197278138,"Commerce générale, matériaux médicaux."
ABENES SARL,Equipements médicaux,Zogbo Cotonou - Bénin,+2290197121497,
ABS DISTRIBUTION Sarl,Equipements médicaux,"C/169 Nouveau-Pont, feu tricolore Akpakpa - 05 BP 829 Cotonou - Bénin",+2290197198300,
ADIMED SARL,Equipements médicaux,A Coté de ABPF Sikècodji Cotonou - Bénin,+2290158337556,"ADIMED SARL est une entreprise de distribution des équipements médicaux, le BTP et energies renouvelable."
AFRIMED SARL,Equipements médicaux,- Cotonou - Bénin,+2290166217474,
AGENCE PRO-MEDICALE,Equipements médicaux,03 BP 0535 Cotonou - Bénin,Tel:+2290121335690,
AMES ENTREPRISE,Equipements médicaux,- Cotonou - Bénin,+2290161310606,"Faire sa toilette, s'habiller, se déplacer... Avec l'âge, certains gestes peuvent devenir difficiles. Pour faciliter le quotidien, de multiples objets et appareillages ont vu le jour . Encore faut-il en connaitre l'existence de ces aides techniques et savoir les choisir."
AMES SARL,Equipements médicaux,Immeuble à l’angle de rue à droite au niveau du 3eme carrefour dans la rue immédiatement après la mosquée Cadjehoun Cotonou - Bénin,+2290197573824,
AMORE SARL,Equipements médicaux,Lot 513 Jericho Cotonou - 99999 - Bénin,,Importation et vente de matériels et consommables médicaux.
APIBH Internationale,Equipements médicaux,640 Atlantique Department Akplomey - Bénin,+2290199467474,
AZICO NUTRITION,Equipements médicaux,"En allant à Pahou, 2ème Imm. à droite après l'ancienne station ORYX, Bazounkpa Pahou - Bénin",+2290161807693,
BECOTRAC Sarl (BENINOISE DE COURTAGE ET DE TRANSACTIONS COMMERCIALES),Equipements médicaux,"Carré N°60, rue du chef quartier, Donatin Akpakpa - 03 BP 878 Cotonou - Bénin",Tel:+2290121310834,
BENIN MEDICAUX GROUP,Equipements médicaux,Rue 7046 Sikècodji Cotonou - Bénin,Tel:+2290122141601,
BEREC,Equipements médicaux,C/343 Ayélawadjé - 05 BP 487 Cotonou - Bénin,Tel:+2290121330915,
BGL-SYSTEME,Equipements médicaux,"Av de l'Europe, à côté de casse auto Kouhounou Cotonou - Bénin",+2290195666603,
BICI DES 3A ET FILS,Equipements médicaux,dans la rue de Bâtiment missebo Cotonou - Bénin,+2290195757305,
BICI DES 3A Sarl,Equipements médicaux,"Avenue Steinmetz, Carré 71 Tokpa Hoho - 01 BP 5195 Cotonou - Bénin",Tel:+2290121314370,Vente de materiel médical chirurgical.
BIO-GROUPE LABO SYSTEMES MEDICAUX ET TECHNOLOGIE,Equipements médicaux,"C/N° 3028-H, Ahogbohoue 04 BP 992 Cotonou - Bénin",Tel:+2290121309298,
BENJAMIN ACACKO-ADDRA,Gastro-entérologie,Cotonou - Bénin,Tel:+2290121321651,
BERNARD L.HOUESSINON,Gastro-entérologie,Cotonou - Bénin,Tel:+2290121350485,
ONG API-BENIN,Grossistes pharmaceutiques,Siège Social: Cana; Annexe: Ménontin Mènontin - 03 BP 391 Cotonou - Bénin,Tel:+2290121304824,
PROMO PHARMA,Grossistes pharmaceutiques,Zone Industrielle Akpakpa - 08 BP 931 Cotonou - Bénin,+2290194501640,
UBIPHARM BENIN,Grossistes pharmaceutiques,"Fifadji Houto, Lot 4009, Zone Industrielle Akpakpa - 08 BP 538 Cotonou - Bénin",Tel:+2290121319965,
A. FRANCOIS AHLONSOU,Gynécologue,Service gynécologie du CHD Porto-Novo - Bénin,Tel:+2290120213590,
A. GANIYOU A. OKETOKOUN,Gynécologue,a-ganiyou-a-oketokoun-gynecologue-cotonou-benin Cotonou - Bénin,+2290190029404,
ABDOU KARIM AMINOU,Gynécologue,- Cotonou - Bénin,Tel:+2290121312798,
AIME F. ATINDEHOU,Gynécologue,Cotonou - Bénin,Tel:+2290121308555,
ALEXIS CHAMSDINE PIO,Gynécologue,Cotonou - Bénin,Tel:+2290121321374,
ANTOINE AZON,Gynécologue,Cotonou - Bénin,Tel:+2290122501371,
C. VALENTIN AVODAGBE,Gynécologue,Cotonou - Bénin,Tel:+2290122540656,
CABINET DU Dr HYACINTHE SOZONLIN,Gynécologue,- Cotonou - Bénin,Tel:+2290122540111,
CABINET MEDICAL DU DOCTEUR Abdul Aziz ASSANI,Gynécologue,- Cotonou - Bénin,Tel:+2290121300001,
CABINET MEDICAL KO-BONA EBENE,Gynécologue,Agori Abomey-Calavi - Bénin,+2290197980934,
CELESTIN B.C.AKPOVI,Gynécologue,Cotonou - Bénin,+2290195967437,
CENTRE DE GYNECOLOGIE OBSTETRIQUE MODUKPE,Gynécologue,Habitat Porto-Novo - Bénin,+2290197682346,
CENTRE MEDICO -GYNECOLOGIQUE ET D'ECHOGRAPHIQUE LES LOUANGES,Gynécologue,Dangbeklounon Porto-Novo - Bénin,+2290197166040,"Consultation gynécologique, Consultation prénatale, Traitement de stérilité du couple, Chirurgie gynécologique, Echographie gynécologique obstétricale abdominale, Hospitalisation"
CENTRE MEDICO GYNECOLOGIQUE SANTE PLUS D'AKPAKPA,Gynécologue,Sodjatinmè Akpakpa - 06 BP 770 Cotonou - Bénin,+2290193888898,
CLINIQUE D'AGLA LUMIERE ET VIE,Gynécologue,Non loin du Commissariat d'Agla Agla - 01 BP 7947 Cotonou - Bénin,+2290197991822,
CLINIQUE DE GYNECOLOGIE ET D'OBSTETRIQUE LOKOKOUKOUME,Gynécologue,Lokokoukoumè Agblangandan 06 BP 3553 Sèmè-Podji - Bénin,Tel:+2290121335880,
CLINIQUE FGE,Gynécologue,Atrokpocodji Abomey-Calavi - Bénin,+2290194235087,
CLINIQUE MEDICO GYNECOLOGIQUE ET D'ECHOGRAPHIE LES LOUANGES,Gynécologue,Dangbeklou'non foun_foun Djaguidi Porto-Novo - Bénin,+2290190208060,Consultation médicale gynécologique prénatale PF Stérilité du couple échographie accouchement chirurgie gynécologique césarienne analyses bio médicales.
D. PHILIPPE SOSSOU,Gynécologue,Cotonou - Bénin,+2290195401276,
EDWIGE S.ZANNOU-TCHOKO AWAYA,Gynécologue,Cotonou - Bénin,Tel:+2290122430326,
FAUSTIN NOUKAM KOUYEBI,Gynécologue,Cotonou - Bénin,Tel:+2290121303634,
FRANCOIS LAHAMY,Gynécologue,"Godomey, gare lot P. i Cotonou - Bénin",+2290195421866,
G.GEORGES AKIGBE,Gynécologue,Cotonou - Bénin,Tel:+2290120223589,
GEORGES G. AKIGBE,Gynécologue,Cotonou - Bénin,Tel:+2290120223589,
KOMLAN A. HODONOU,Gynécologue,Cotonou - Bénin,Tel:+2290121303634,
LILIANE C.O. AKINDES AYITE,Gynécologue,Cotonou - Bénin,Tel:+2290121312128,
MAMA S. ABOUDOU,Gynécologue,"Clinique de gynécologie et obstétrique de Lokokoukoumin, Anglandan Akpakpa Cotonou - Bénin",Tel:+2290121333126,
MARILYNE A.P. SOTTIN ZANDA,Gynécologue,Cotonou - Bénin,Tel:+2290121384734,
NOUROU ALI IDRISSOU,Gynécologue,Cotonou - Bénin,+2290190942170,
ONG BON ESPOIR FEMME,Gynécologue,Akpakpa Habitat Cotonou - Bénin,+2290196110840,
CENTRE DE DIAGNOSTIC PADRE PIO,Hôpitaux,"Rue 1885, Bel Air Akpakpa - 08 BP 322 Cotonou - Bénin",Tel:+2290121334319,
CENTRE DE SANTE DE LA COMMUNE DE KETOU,Hôpitaux,- BP 17 Ketou - Bénin,Tel:+2290120253010,
CENTRE DE SANTE MENONTIN,Hôpitaux,"Lot 2130-A, Voie pavée de menontin, 9ième Arrondissement de Cotonou Mènontin - BP 160 Godomey Cotonou - Bénin",Tel:+2290121386385,
CENTRE HOSPITALIER INTERNATIONAL DE CALAVI -CHIC,Hôpitaux,; Abomey-Calavi - Bénin,Tel:+2292290121400111,"Le Centre Hospitalier International de Calavi (CHIC) est ouvert du lundi au vendredi, de 08h00 à 17h00. Les services médicaux fonctionnent selon ces horaires pour les consultations, examens et activités administratives."
CENTRE LAZARET,Hôpitaux,Centre de Parakou Parakou - Bénin,Tel:+2290121331827,
CHD BORGOU-ALIBORI (CENTRE HOSPITALIER DEPARTEMENTAL),Hôpitaux,Centre de Borgou Parakou - Bénin,Tel:+2290123610717,
CHUD-OP (CENTRE HOSPITALIER UNIVERSITAIRE DEPARTEMENTAL DE L'OUEME ET DU PLATEAU),Hôpitaux,"Centre de Porto-Novo, face au jardin des plantes Porto-Novo - Bénin",Tel:+2290120213590,
CNHU (CENTRE NATIONAL HOSPITALIER ET UNIVERSITAIRE DE COTONOU),Hôpitaux,Face Présidence de la République Cotonou - Bénin,Tel:+2290121301769,
CNHU-HKM (CENTRE NATIONAL HOSPITALIER UNIVERSITAIRE HUBERT K. MAGA),Hôpitaux,Avenue Pape Jean-Paul II 01 BP 386 Cotonou - Bénin,Tel:+2290121300656,
CNHUP (CENTRE NATIONAL HOSPITALIER UNIVERSITAIRE DE PSYCHIATRIE DE COTONOU),Hôpitaux,"Rue 2123, Route menant à la plage du Grand Jacquot Fidjrossè - 08 BP 0155 Cotonou - Bénin",Tel:+2290121301044,
COMPLEXE COMMUNAUTAIRE DE SANTE ST RAPHAEL DE HÊVIE,Hôpitaux,Hêvié Tchangbe Abomey-Calavi - Bénin,+2290194233330,
HOMEL LAGUNE (HOPITAL DE LA MERE ET DE L'ENFANT LAGUNE),Hôpitaux,"Av. Delorme, Centre de Cotonou Cotonou - Bénin",Tel:+2290121313128,
HOPITAL BETHESDA,Hôpitaux,"von avant école Naguézé, Wloguèdè Cotonou - Bénin",Tel:+2290121322965,"Santé publique, éducation, microfinance"
HOPITAL D'INSTRUCTION DES ARMEES DU CAMP GUEZO,Hôpitaux,Zongo Ehuzu BP 517 Cotonou - Bénin,+2290197389390,
HOPITAL DE L'ORDRE DE MALTE DE DJOUGOU,Hôpitaux,Sur la route de N'dali. BP 53 Djougou - Bénin,+2290197489708,
HOPITAL DE NATITINGOU,Hôpitaux,Centre de Natitingou Natitingou - Bénin,Tel:+2290123821232,
HOPITAL DE ZONE,Hôpitaux,RNIE2 Kandi - Bénin,Tel:+2290123630085,
HOPITAL DE ZONE DE COME,Hôpitaux,- 01 BP 6060 Comè - Bénin,Tel:+2290121313773,
HOPITAL DE ZONE DE KLOUEKANME,Hôpitaux,Toviklin - Lalo Klouékanmè - Bénin,Tel:+2290120223933,
HOPITAL DE ZONE DE OUIDAH,Hôpitaux,Quartier Gbèna 01 BP 6060 Ouidah - Bénin,Tel:+2290121341010,
HOPITAL DE ZONE SURU LERE,Hôpitaux,Rue 1305 Cotonou - Bénin,Tel:+2290121331958,
HOPITAL EL-FATEH,Hôpitaux,Centre de Porto-Novo BP 43 Porto-Novo - Bénin,Tel:+2290120246124,
HOPITAL EVANGELIQUE DE BEMBEREKE,Hôpitaux,- Bembéréké - Bénin,Tel:+2290123621039,
HOPITAL HUMANITY FIRST,Hôpitaux,- Cotonou - Bénin,+2290157386867,"Médecine générale, accouchement, vaccination."
HOPITAL SAINT AUGUSTIN,Hôpitaux,"1ère von à droite, après le cimetière PK14 Atrokpo-Codji - BP 4224 Abomey-Calavi - Bénin",Tel:+2290121037893,
HOPITAL SAINT LUC,Hôpitaux,Missèkplé Sainte Rita - 01 BP 3603 Cotonou - Bénin,Tel:+2290121381881,
HOPITAL SAINT MATHIEU,Hôpitaux,Cocotomey 01 BP 2632 Abomey-Calavi - Bénin,Tel:+2290167514946,L'hôpital Saint Mathieu est un établissement sanitaire privé spécialisé dans plusieurs domaines de la médecine moderne. Ouverte depuis novembre 2015 et équipée de matériels sanitaires et d’infrastructures biomédicales de dernière génération.
HOPITAL SOUNON SERO,Hôpitaux,RNIE6 BP 11 Nikki - Bénin,+2290195892446,
HSPPN (HOPITAL SAINT PADRE PIO DE N'DALI),Hôpitaux,Juste après la forêt classée et à 800 m environ de la Route Inter-Etat N°2 BP 50 N'dali - Bénin,Tel:+2290123620201,
L'HOPITAL DE ZONE D'ABOMEY-CALAVI,Hôpitaux,- Cotonou - Bénin,Tel:+2290122411070,
CABINET DE KINESITHERAPIE EL RAPHA,Kinésithérapeutes,"Carrefour satellite, Juste après la Phcie Zoca, sur le même alignement en quittant Kpota Atlantique Department Abomey-Calavi - Bénin",+2290197082824,Le Cabinet de kinésithérapie el rapha vous propose des services de rééducation fonctionnelle en traumatologie rhumatologie en pneumologie en neurologie en uro gynécologie et des massages relaxants.
ALLO KINE,Kinésithérapeutes,- Sèmè-Podji - Bénin,Tel:+2290162772270,Service de kinésithérapie au besoin pour tous
BEST MASSAGE CONCEPT,,Après le Feu Marina dans la Rue à droite tout juste après la station-service Sikècodji Cotonou - Bénin,+2290165818078,Best Massage Concept est un institut qui redéfinit l’expérience de bien-être en combinant différentes techniques de massage et de soins pour offrir un moment de relaxation sur mesure.
CABINET DE KINESITHERAPIE LE SOULAGEMENT,Kinésithérapeutes,Zopah Abomey-Calavi - Bénin,+2290153669595,"Réeducation fonctionnelle, relaxation, gymnastique."
CABINET DE MASSAGE JC,Kinésithérapeutes,"Haie vive, Rue 954 C Cotonou - Bénin",Tel:+2290121305906,
CABINET MEDICAL DR SOPHIE MICHALSKI  ,Kinésithérapeutes,"Camp Guézo,  Rue du Caporal Anani Cotonou - Bénin",Tel:+2290121307385,
CABINET MON KINE SARL,Kinésithérapeutes,"2ème rue à gauche après le carrefour Maro-militaire en allant à BOA Zongo, Scoa Gbeto Cotonou - Bénin",+2290195194343,"Le Cabinet MON KINE vous ouvre ses portes pour une rééducation fonctionnelle en Traumatologie, rhumatologie, neurologie, des massages relaxants, la rééducation après accident et la rééducation dans l’eau (balnéothérapie)."
CEMOR,Kinésithérapeutes,06 bp 399 Département de l’Ouémé Porto-Novo - Bénin,+2290194779278,
CENTRE DE KINESITHERAPIE ARMADA,Kinésithérapeutes,Iita Abomey-Calavi - Bénin,+2290164311518,
CENTRE DE KINESITHERAPIE ET DE REEDUCATION FONCTIONNELLE ST PIERRE (CKRF ST PIERRE),Kinésithérapeutes,"Parakou, Zongo II, 2e Rue Wura Hôtel en provenance du marché Zongo Parakou - Bénin",+2290148849048,1-Kinésithérapie et Réadaptation Fonctionnelle 2- Fitness 3- Orthophonie 4- Nutrition et diététique 5- Psychologie
CENTRE DE MASSAGE BEFORM  ,Kinésithérapeutes,Bd. Saint Michel         Cotonou - Bénin,Tel:+2290121308326,
CLUB DU BIEN - ÊTRE ET DE LA BONNE SILHOUETTE,Kinésithérapeutes,"Pahou, à 100 mètres environ des feux tricolores, à droite, dans la rue du camp de prière JÉSUS EST LE SAUVEUR Cotonou - Bénin",Tel:+2290197072596,"Le CLUB DU BIEN - ÊTRE ET DE LA BONNE SILHOUETTE est un centre de massothérapie et de la rééquilibration. Nous offrons des services tels que : l’hydrothérapie du côlon, massothérapie et rééquilibration, balnéothérapie, réflexothérapie endo nasale, yogathérapie, salle de gym et formation."
CSRRFC,Kinésithérapeutes,Sur les Pavés Boco et Fils Akpakpa Cotonou - Bénin,+2290160659090,
Centre de Kinésithérapie et de Réadaptation Médicale Sainte Cécile CKRM-SC,Kinésithérapeutes,- - Houenoussou Atlantique Department Cotonou - Bénin,+2290167728566,
LEILAS MOBILE MASSAGE COTONOU,Kinésithérapeutes,Elviv Avrankou - Bénin,Tel:+2347039532610,"Unleash your inner peace with Leilas wellness specialists today Stress, headache, tensions, anxiety, toxins, pain, depression, muscle aches , althritis?. Let it all go with massage."
Maximilienne p.h.DOSSOU,Kinésithérapeutes,"8CX3+WGR, Rue 203 - Haie Vive Atlantique Department Cotonou - Bénin",+2290166034382,
ONG EQUILIBRE ET VIE,Kinésithérapeutes,Rue du Renouveau Wologuêdè - Minonkpo Cotonou - Bénin,+2290197649578,Gestion du stress et conseil sur le traitement des douleurs articulaires et musculaire.
ONG JOIE DE VIVRE,Kinésithérapeutes,Godomey magasin Abomey-Calavi - Bénin,+2290197651717,Réflexologie
ONG LE CORPS SAIN,Kinésithérapeutes,Non loin de Hotel du lac Akpakpa Cotonou - Bénin,+2290161152115,
